id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
95998600,Fri Sep 24 2021 12:29:41 GMT-0700 (MST),9/24/21,2021-09-24 19:29:41 UTC,Arizona,146492,lonniepilkington,2021-09-24 19:33:34 UTC,2021-09-25 04:20:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95998600,https://inaturalist-open-data.s3.amazonaws.com/photos/159472824/medium.jpg,,,,1,0,FALSE,3,"Grand Canyon National Park, Williams, AZ, US",36.02896471,-112.185886,247,247,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96118074,Sat Sep 25 2021 08:24:19 GMT -0700 (MST),9/25/21,2021-09-25 14:24:19 UTC,Mountain Time (US & Canada),941488,jgreene,2021-09-25 18:31:02 UTC,2021-09-25 18:35:25 UTC,research,,https://www.inaturalist.org/observations/96118074,https://static.inaturalist.org/photos/159641714/medium.jpeg,,,,1,0,FALSE,333,"Santa Cruz County, US-AZ, US",31.48860741,-110.8699265,86,86,,,FALSE,,,mariposa monarca,Danaus plexippus,Monarch,Insecta,48662
96210916,2021/09/06 9:52 AM MST,9/6/21,2021-09-06 16:52:00 UTC,Arizona,3717326,davevincentprophoto,2021-09-26 11:27:06 UTC,2021-09-26 13:14:54 UTC,research,,https://www.inaturalist.org/observations/96210916,https://static.inaturalist.org/photos/159808429/medium.jpg,,,,1,0,FALSE,,"477 Pennsylvania Ave, Patagonia, AZ 85624, USA",31.5388588,-110.7606411,218,218,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96211214,2021/09/06 9:34 AM MST,9/6/21,2021-09-06 16:34:00 UTC,Arizona,3717326,davevincentprophoto,2021-09-26 11:31:50 UTC,2021-09-26 13:14:51 UTC,research,,https://www.inaturalist.org/observations/96211214,https://static.inaturalist.org/photos/159808969/medium.jpg,,,,1,0,FALSE,,"477 Pennsylvania Ave, Patagonia, AZ 85624, USA",31.5388588,-110.7606411,218,218,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96414152,Mon Sep 27 2021 15:06:42 GMT-0700 (MST),9/27/21,2021-09-27 22:06:42 UTC,Arizona,3323856,pstr,2021-09-27 22:11:22 UTC,2021-09-29 03:12:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96414152,https://inaturalist-open-data.s3.amazonaws.com/photos/160253426/medium.jpg,,,,2,0,FALSE,3,"Kaibab National Forest, Tusayan, AZ, US",35.97257824,-112.1329749,26,26,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96488189,9/22/21 13:23,9/22/21,2021-09-22 18:23:50 UTC,Central Time (US & Canada),563128,austinrkelly,2021-09-28 16:30:42 UTC,2021-09-28 16:57:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/96488189,https://inaturalist-open-data.s3.amazonaws.com/photos/160304970/medium.jpeg,,,,1,0,FALSE,2,"Grand Canyon-Parashant National Monument, Littlefield, AZ 86432, USA",36.35850278,-113.3139944,,,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
96695952,2021/09/21 3:21 PM UTC,9/21/21,2021-09-21 15:21:00 UTC,UTC,4669992,mrdicus,2021-09-30 16:29:46 UTC,2021-09-30 17:34:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96695952,https://inaturalist-open-data.s3.amazonaws.com/photos/160679761/medium.jpeg,,,,2,0,FALSE,,"Greenlee County, AZ, USA",33.26913841,-109.347707,31,31,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96698265,Thu Sep 30 2021 09:50:30 GMT-0700 (MST),9/30/21,2021-09-30 16:50:30 UTC,Arizona,146492,lonniepilkington,2021-09-30 16:51:39 UTC,2021-09-30 23:55:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96698265,https://inaturalist-open-data.s3.amazonaws.com/photos/160758355/medium.jpg,,,Monarch Caterpillar on Asclepias subverticillata,1,0,FALSE,3,"Grand Canyon National Park South Rim, Grand Canyon, AZ, US",36.05465348,-112.1202725,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96709528,Thu Sep 30 2021 11:34:47 GMT-0700 (MST),9/30/21,2021-09-30 18:34:47 UTC,Arizona,65660,eric_hough,2021-09-30 18:35:05 UTC,2021-10-01 06:45:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96709528,https://inaturalist-open-data.s3.amazonaws.com/photos/160799613/medium.jpg,,,Pics to add. 3 seen.,1,0,FALSE,3,"Wickenburg, AZ, US",33.930387,-112.6913216,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96735492,Thu Sep 30 2021 16:10:33 GMT-0700 (MST),9/30/21,2021-09-30 23:10:33 UTC,Arizona,65660,eric_hough,2021-09-30 23:10:52 UTC,2021-10-01 06:45:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96735492,https://inaturalist-open-data.s3.amazonaws.com/photos/160799445/medium.jpg,,,"4 seen, pics of 2",1,0,FALSE,3,"Hassayampa River, Morristown, AZ, US",33.91730119,-112.6774485,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96762478,2021/09/26 8:37 AM MST,9/26/21,2021-09-26 15:37:00 UTC,Arizona,65660,eric_hough,2021-10-01 07:20:33 UTC,2021-10-01 17:35:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96762478,https://inaturalist-open-data.s3.amazonaws.com/photos/160803415/medium.jpg,,,,2,0,FALSE,,"Hassayampa River Preserve, Wickenburg, Maricopa County, AZ, USA",33.93253198,-112.6929863,15,15,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96762547,2021/09/26 9:28 AM MST,9/26/21,2021-09-26 16:28:00 UTC,Arizona,65660,eric_hough,2021-10-01 07:22:00 UTC,2021-10-01 17:35:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96762547,https://inaturalist-open-data.s3.amazonaws.com/photos/160803481/medium.jpg,,,,2,0,FALSE,,"Hassayampa River Preserve, Wickenburg, Maricopa County, AZ, USA",33.93122643,-112.6937065,30,30,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96777647,Wed Sep 29 2021 13:09:00 GMT -0700 (MST),9/29/21,2021-09-29 20:09:00 UTC,Arizona,5074292,annstracts,2021-10-01 12:59:41 UTC,2021-10-01 15:51:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96777647,https://inaturalist-open-data.s3.amazonaws.com/photos/160830369/medium.jpeg,,,,2,0,FALSE,333,Phoenix,33.59561157,-111.9946976,84,84,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96808999,2021/09/22 3:23 PM PDT,9/22/21,2021-09-22 22:23:00 UTC,Pacific Time (US & Canada),2426657,nightjar09,2021-10-01 18:25:27 UTC,2021-10-02 14:33:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96808999,https://inaturalist-open-data.s3.amazonaws.com/photos/160883468/medium.jpeg,,,,2,0,FALSE,,"Coconino County, AZ, USA",36.49301945,-112.1314667,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
96840061,10/1/21 16:56,10/1/21,2021-10-01 23:56:00 UTC,Arizona,3522054,rasad,2021-10-01 23:56:15 UTC,2021-10-02 01:01:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96840061,https://inaturalist-open-data.s3.amazonaws.com/photos/160939653/medium.jpeg,,,,1,0,FALSE,2,Honors Village,32.23905164,-110.955066,195,195,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
96898057,2021/09/29 3:43 PM MST,9/29/21,2021-09-29 22:43:00 UTC,Arizona,76726,chrisrohrer,2021-10-02 15:19:03 UTC,2021-10-02 15:21:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/96898057,https://inaturalist-open-data.s3.amazonaws.com/photos/161044265/medium.jpeg,,,,1,0,FALSE,,"Canoa Ranch, AZ, USA",31.7668815,-111.0341183,6673,6673,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97163872,10/3/21 18:02,10/3/21,2021-10-04 01:02:36 UTC,Arizona,4522200,melvin648,2021-10-04 17:54:21 UTC,2021-10-04 17:55:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97163872,https://inaturalist-open-data.s3.amazonaws.com/photos/161534537/medium.jpeg,,,,1,0,FALSE,2,"Maricopa County, US-AZ, US",33.59083429,-111.7872097,,28957,obscured,,TRUE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
97171180,2021/09/29 12:07 PM PDT,9/29/21,2021-09-29 19:07:00 UTC,Pacific Time (US & Canada),1650762,indignantchickadee,2021-10-04 19:13:34 UTC,2021-10-04 20:28:35 UTC,research,,https://www.inaturalist.org/observations/97171180,https://static.inaturalist.org/photos/161548305/medium.jpg,,,,2,0,FALSE,,"Slide Rock SP orchards, Coconino County, AZ, USA",34.94477717,-111.7544327,94,94,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97180355,2021/10/01 1:06 PM MST,10/1/21,2021-10-01 20:06:00 UTC,Arizona,1865133,tomhorton,2021-10-04 20:45:16 UTC,2021-10-05 20:16:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97180355,https://inaturalist-open-data.s3.amazonaws.com/photos/161565879/medium.jpeg,,,,2,0,FALSE,,"Mt Hopkins Rd, Tubac, AZ 85646, USA",31.6742041,-110.9498022,208,208,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97184198,2021/10/04 2:21 PM MST,10/4/21,2021-10-04 21:21:00 UTC,Arizona,3262040,thegardenhound,2021-10-04 21:26:55 UTC,2021-10-05 02:57:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97184198,https://inaturalist-open-data.s3.amazonaws.com/photos/161574284/medium.jpeg,,,,2,0,FALSE,,"24213 N 23rd Way, Phoenix, AZ 85024, USA",33.7063046,-112.031911,203,203,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97184913,2021/10/04 2:28 PM MST,10/4/21,2021-10-04 21:28:00 UTC,Arizona,3262040,thegardenhound,2021-10-04 21:33:35 UTC,2021-10-05 02:57:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97184913,https://inaturalist-open-data.s3.amazonaws.com/photos/161575543/medium.jpeg,,,,2,0,FALSE,,"24213 N 23rd Way, Phoenix, AZ 85024, USA",33.7063046,-112.031911,203,203,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97201628,Mon Oct 04 2021 10:33:15 GMT-0700 (MST),10/4/21,2021-10-04 16:33:15 UTC,Mountain Time (US & Canada),20834,entomo-logic,2021-10-05 00:48:48 UTC,2021-10-19 15:54:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97201628,https://inaturalist-open-data.s3.amazonaws.com/photos/161607898/medium.jpg,,,,3,0,FALSE,3,"E Frontage Rd, Carmen, AZ, US",31.567945,-111.0512388,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97243906,2021/10/04 3:04 PM MST,10/4/21,2021-10-04 22:04:00 UTC,Arizona,3262040,thegardenhound,2021-10-05 14:07:25 UTC,2021-10-05 14:11:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97243906,https://inaturalist-open-data.s3.amazonaws.com/photos/161689044/medium.jpeg,,,,1,0,FALSE,,"24213 N 23rd Way, Phoenix, AZ 85024, USA",33.7063046,-112.031911,203,203,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97248337,2021/08/27 1:57 PM PDT,8/27/21,2021-08-27 20:57:00 UTC,Pacific Time (US & Canada),10285,finatic,2021-10-05 15:02:16 UTC,2021-10-06 06:09:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97248337,https://inaturalist-open-data.s3.amazonaws.com/photos/161695143/medium.jpg,,,,4,0,FALSE,,Madera Canyon (Pima County),31.73395167,-110.8822,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97267422,10/5/21 11:26,10/5/21,2021-10-05 18:26:03 UTC,Arizona,2612138,amieesteves,2021-10-05 18:27:09 UTC,2021-10-05 18:30:30 UTC,research,,https://www.inaturalist.org/observations/97267422,https://static.inaturalist.org/photos/161731668/medium.jpeg,,,,1,0,FALSE,2,"Bisbee, AZ 85603, USA",31.39377448,-109.9260914,3,3,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97368914,2021/10/06 9:15 AM MST,10/6/21,2021-10-06 16:15:00 UTC,Arizona,1980888,michael_smith,2021-10-06 18:24:09 UTC,2021-10-06 18:39:53 UTC,research,,https://www.inaturalist.org/observations/97368914,https://static.inaturalist.org/photos/161921836/medium.jpg,,,,1,0,FALSE,,"49614 U.S. Hwy 60 89, Wickenburg, AZ 85390, USA",33.933081,-112.694825,194,194,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97381269,2021/10/05 4:10 PM HST,10/5/21,2021-10-06 02:10:00 UTC,Hawaii,2484163,juniperhops,2021-10-06 20:23:16 UTC,2021-10-12 15:38:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97381269,https://inaturalist-open-data.s3.amazonaws.com/photos/161944332/medium.jpeg,,,,2,0,FALSE,,"3635 W Kathleen Rd, Phoenix, AZ 85053, USA",33.6290094,-112.1373162,201,201,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97397072,Wed Oct 06 2021 15:59:25 GMT-0700 (MST),10/6/21,2021-10-06 22:59:25 UTC,Arizona,977072,sirduckington,2021-10-06 23:04:21 UTC,2021-10-07 01:12:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97397072,https://inaturalist-open-data.s3.amazonaws.com/photos/161973776/medium.jpg,,,,1,0,FALSE,3,"E Via De Lindo, Scottsdale, AZ, US",33.55807524,-111.9148159,578,578,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97451155,2021/08/23 10:25 AM PDT,8/23/21,2021-08-23 17:25:00 UTC,Pacific Time (US & Canada),10285,finatic,2021-10-07 15:23:34 UTC,2021-10-08 06:08:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97451155,https://inaturalist-open-data.s3.amazonaws.com/photos/162072960/medium.jpg,,Monarch Butterfly (Danaus plexippus),,1,0,FALSE,,260 (Navajo County),34.08048833,-109.8690367,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97458915,Thu Oct 07 2021 09:41:29 GMT-0700 (MST),10/7/21,2021-10-07 15:41:29 UTC,Mountain Time (US & Canada),4519457,herptileman,2021-10-07 16:42:39 UTC,2021-10-07 16:58:36 UTC,research,,https://www.inaturalist.org/observations/97458915,https://static.inaturalist.org/photos/162087720/medium.jpg,,,,1,0,FALSE,3,"Scottsdale Community College, Scottsdale, AZ, US",33.51194667,-111.882745,6,6,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97581622,2021/10/08 9:47 AM UTC,10/8/21,2021-10-08 09:47:00 UTC,UTC,4353185,alice562,2021-10-08 20:45:04 UTC,2021-10-08 22:28:16 UTC,research,,https://www.inaturalist.org/observations/97581622,https://static.inaturalist.org/photos/162308849/medium.jpeg,,,,1,0,FALSE,,"FR 42, Portal, AZ 85632, USA",31.8988603,-109.1622469,197,197,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97599089,2021/10/08 4:54 PM MST,10/8/21,2021-10-08 23:54:00 UTC,Arizona,1654730,mchew6,2021-10-09 00:08:00 UTC,2021-10-09 01:56:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97599089,https://inaturalist-open-data.s3.amazonaws.com/photos/162342055/medium.jpeg,,,,1,0,FALSE,,"South Mountain Village, Phoenix, AZ, USA",33.37111462,-112.0883115,92,92,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97618701,Fri Oct 08 2021 12:53:36 GMT-0700 (MST),10/8/21,2021-10-08 18:53:36 UTC,Mountain Time (US & Canada),5077044,jhr218,2021-10-09 05:30:04 UTC,2021-10-09 05:54:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97618701,https://inaturalist-open-data.s3.amazonaws.com/photos/162378975/medium.jpg,,,,1,0,FALSE,3,"Boyce Thompson Arboretum, Superior, AZ, US",33.28017833,-111.1592472,8,8,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
97917282,2021/10/06 11:57 AM PDT,10/6/21,2021-10-06 18:57:00 UTC,Pacific Time (US & Canada),489036,tomoclark,2021-10-11 18:00:43 UTC,2021-10-11 18:12:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97917282,https://inaturalist-open-data.s3.amazonaws.com/photos/162924113/medium.jpeg,,,,2,0,FALSE,,"Boyce Thompson Arboretum, Pinal County, AZ, USA",33.2792031,-111.1595409,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
98116979,2021/10/13 9:45 AM MST,10/13/21,2021-10-13 16:45:00 UTC,Arizona,3262040,thegardenhound,2021-10-13 17:04:29 UTC,2021-10-13 17:05:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98116979,https://inaturalist-open-data.s3.amazonaws.com/photos/163294876/medium.jpeg,,,,1,0,FALSE,,"24213 N 23rd Way, Phoenix, AZ 85024, USA",33.7063046,-112.031911,203,203,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
98130607,Wed Oct 13 2021 12:22:58 GMT-0700 (MST),10/13/21,2021-10-13 18:22:58 UTC,Mountain Time (US & Canada),1515318,saguaro5,2021-10-13 19:29:44 UTC,2021-10-13 22:19:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98130607,https://inaturalist-open-data.s3.amazonaws.com/photos/163320597/medium.jpg,,,,1,0,FALSE,3,"Scottsdale Community College, Scottsdale, AZ, US",33.51081586,-111.8841063,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
98220351,2021/09/23 11:12 AM PDT,9/23/21,2021-09-23 18:12:00 UTC,Pacific Time (US & Canada),2426657,nightjar09,2021-10-14 19:23:22 UTC,2021-10-14 22:00:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98220351,https://inaturalist-open-data.s3.amazonaws.com/photos/163488286/medium.jpeg,,,,1,0,FALSE,,"North Rim, AZ 86052, USA",36.20708055,-112.0587083,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
98239213,2021/10/14 11:54 AM MST,10/14/21,2021-10-14 18:54:00 UTC,Arizona,2031829,hoganajjg,2021-10-14 22:42:50 UTC,2021-10-15 06:08:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98239213,https://inaturalist-open-data.s3.amazonaws.com/photos/163522399/medium.jpg,,,"3 different monarchs: one at entrance, 2 at monarch waystation",1,0,FALSE,,"Tohono Chul Park, Oro Valley, AZ 85704, USA",32.3394402,-110.9815906,172,172,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
98292333,2021/09/25 12:18 PM PDT,9/25/21,2021-09-25 19:18:00 UTC,Pacific Time (US & Canada),2426657,nightjar09,2021-10-15 17:15:13 UTC,2021-10-15 17:44:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98292333,https://inaturalist-open-data.s3.amazonaws.com/photos/163615188/medium.jpeg,,,,1,0,FALSE,,"Kaibab, AZ, USA",36.85821945,-112.7344556,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
98519408,Sun Oct 17 2021 10:58:35 GMT-0700 (MST),10/17/21,2021-10-17 16:58:35 UTC,Mountain Time (US & Canada),2263273,kathleenmclin,2021-10-17 18:31:33 UTC,2021-10-17 20:40:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98519408,https://inaturalist-open-data.s3.amazonaws.com/photos/164043143/medium.jpg,,,,1,0,FALSE,3,"E Placita Mono, Tucson, AZ, US",32.219925,-110.83393,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
98561389,Wed Oct 13 2021 08:00:23 GMT-0700 (MST),10/13/21,2021-10-13 15:00:23 UTC,Arizona,16268,rpmundo,2021-10-18 00:56:25 UTC,2021-10-18 01:16:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98561389,https://inaturalist-open-data.s3.amazonaws.com/photos/164123883/medium.jpg,,,,1,0,FALSE,3,"Tonto National Forest, Superior, AZ, US",33.37746333,-111.1179362,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
98862555,10/20/21 16:55,10/20/21,2021-10-20 23:55:46 UTC,Arizona,4522200,melvin648,2021-10-21 07:25:43 UTC,2021-10-22 04:37:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98862555,https://inaturalist-open-data.s3.amazonaws.com/photos/164696577/medium.jpeg,,,,2,0,FALSE,2,"Maricopa County, US-AZ, US",33.46335933,-111.786153,,28957,obscured,,TRUE,gps,gps,Monarchfalter,Danaus plexippus,Monarch,Insecta,48662
98923901,Thu Oct 21 2021 15:34:45 GMT-0700 (MST),10/21/21,2021-10-21 21:34:45 UTC,Mountain Time (US & Canada),5068606,malcolm77,2021-10-21 22:38:50 UTC,2021-10-21 23:05:35 UTC,research,,https://www.inaturalist.org/observations/98923901,https://static.inaturalist.org/photos/164808645/medium.jpg,,,,1,0,FALSE,3,"Scottsdale Community College, Scottsdale, AZ, US",33.51208,-111.88385,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
99010476,Thu Oct 21 2021 17:15:16 GMT-0700 (MST),10/21/21,2021-10-21 23:15:16 UTC,Mountain Time (US & Canada),1534181,dellakilleen,2021-10-22 19:56:20 UTC,2021-10-23 03:30:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99010476,https://inaturalist-open-data.s3.amazonaws.com/photos/164966235/medium.jpg,,,"Photo taken by Ryan Stevens
",2,0,FALSE,3,"W Jefferson St, Peoria, AZ, US",33.578725,-112.2385167,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
99026989,2021/10/22 1:08 PM HST,10/22/21,2021-10-22 23:08:00 UTC,Hawaii,1534181,dellakilleen,2021-10-22 23:05:38 UTC,2021-10-23 03:55:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99026989,https://inaturalist-open-data.s3.amazonaws.com/photos/164997013/medium.jpeg,,,,3,0,FALSE,,"5311 E Calle Redonda, Phoenix, AZ 85018, USA",33.4919386,-111.9680619,20,20,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
99100248,Sat Oct 23 2021 09:13:38 GMT-0700 (MST),10/23/21,2021-10-23 15:13:38 UTC,Mountain Time (US & Canada),2448673,afterlaughter,2021-10-23 16:21:33 UTC,2021-10-23 18:45:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99100248,https://inaturalist-open-data.s3.amazonaws.com/photos/165133775/medium.jpg,,,,2,0,FALSE,3,"Pima County, US-AZ, US",32.23526408,-110.8394216,26,29120,obscured,,TRUE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
99112274,Sat Oct 23 2021 09:57:16 GMT-0700 (MST),10/23/21,2021-10-23 15:57:16 UTC,Mountain Time (US & Canada),4725524,anthony918,2021-10-23 18:08:49 UTC,2021-10-24 17:30:40 UTC,research,,https://www.inaturalist.org/observations/99112274,https://static.inaturalist.org/photos/165155293/medium.jpg,,,,2,0,FALSE,3,"Pima County, US-AZ, US",32.33183793,-110.7911123,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
99385795,2021/10/01 9:07 AM MST,10/1/21,2021-10-01 16:07:00 UTC,Arizona,2771497,carlakish,2021-10-25 20:42:37 UTC,2021-10-25 22:30:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99385795,https://inaturalist-open-data.s3.amazonaws.com/photos/165662864/medium.jpg,,Monarch,Single specimen seen.,1,0,FALSE,,"Kohl's Ranch Lodge Rd., Gila County, AZ, USA",34.32874435,-111.0922899,8,8,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
99413232,Mon Oct 25 2021 14:32:56 GMT-0700 (MST),10/25/21,2021-10-25 20:32:56 UTC,Mountain Time (US & Canada),4034966,prairiebeeman,2021-10-26 01:39:49 UTC,2021-11-13 21:56:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99413232,https://inaturalist-open-data.s3.amazonaws.com/photos/165714012/medium.jpg,,,,1,0,FALSE,3,"Tohono Chul Park, Tucson, AZ, US",32.33926167,-110.9817717,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
99600715,10/27/21,10/27/21,,Arizona,5164441,graysong,2021-10-28 03:25:14 UTC,2021-10-28 16:09:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99600715,https://inaturalist-open-data.s3.amazonaws.com/photos/166070505/medium.jpeg,,,,2,0,FALSE,2,"Bel Air Ranch Estates, Tanque Verde, AZ 85749, USA",32.27964507,-110.7514056,1077,1077,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
99610090,Sat Oct 23 2021 14:40:45 GMT-0700 (MST),10/23/21,2021-10-23 21:40:45 UTC,Arizona,65660,eric_hough,2021-10-28 07:38:04 UTC,2021-10-29 02:55:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99610090,https://inaturalist-open-data.s3.amazonaws.com/photos/166087835/medium.jpg,,,3,2,0,FALSE,3,"E Wickenburg Way, Wickenburg, AZ, US",33.93285333,-112.6949083,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
99638837,Thu Oct 28 2021 09:53:29 GMT-0700 (MST),10/28/21,2021-10-28 15:53:29 UTC,Mountain Time (US & Canada),2448673,afterlaughter,2021-10-28 16:58:13 UTC,2021-10-28 16:58:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99638837,https://inaturalist-open-data.s3.amazonaws.com/photos/166141552/medium.jpg,,,,1,0,FALSE,3,"Pima County, US-AZ, US",32.36814567,-110.9343447,27,29120,obscured,,TRUE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
99735212,10/29/21 13:38,10/29/21,2021-10-29 20:38:29 UTC,Arizona,3921121,jmarvin,2021-10-29 20:43:52 UTC,2021-10-29 21:41:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99735212,https://inaturalist-open-data.s3.amazonaws.com/photos/166326052/medium.jpeg,,,,1,0,FALSE,2,"Palo Verde, Tucson, AZ, USA",32.24271625,-110.919136,,,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
99742933,Fri Oct 29 2021 15:16:57 GMT-0700 (MST),10/29/21,2021-10-29 21:16:57 UTC,Mountain Time (US & Canada),1534181,dellakilleen,2021-10-29 22:31:44 UTC,2021-10-29 23:54:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99742933,https://inaturalist-open-data.s3.amazonaws.com/photos/166340063/medium.jpg,,,,1,0,FALSE,3,"E Calle Redonda, Phoenix, AZ, US",33.49194667,-111.9680393,44,44,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
